obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('2035',)",33.7100982666,1,0,1028.91220849,29,29,2,3.37100982666,29,13,3724598993.24,3724598993.41,3659696669.91,44.36829,-124.9528,0.0,34.0531732169,29,29,internal_timestamp,455.959991455,29,29,913805,1450707869,5.97739982605,29,29,3659696669.91
"('2036',)",33.7125015259,1,0,1028.90798952,29,29,2,3.37125015259,29,13,3724598993.24,3724598993.41,3659696680.91,44.36829,-124.9528,0.0,34.052729314,29,29,internal_timestamp,455.220001221,29,29,910098,1450707880,5.98089981079,29,29,3659696680.91
"('2037',)",33.7201004028,1,0,1028.90246283,29,29,2,3.37201004028,29,13,3724598993.24,3724598993.41,3659696691.92,44.36829,-124.9528,0.0,34.0519269113,29,29,internal_timestamp,454.440002441,29,29,916982,1450707891,5.9906001091,29,29,3659696691.92
"('2038',)",33.7229995728,1,0,1028.89834528,29,29,2,3.37229995728,29,13,3724598993.24,3724598993.41,3659696702.92,44.36829,-124.9528,0.0,34.0520786106,29,29,internal_timestamp,453.619995117,29,29,922391,1450707902,5.99410009384,29,29,3659696702.92
"('2039',)",33.7383995056,1,0,1028.89007934,29,29,2,3.37383995056,29,13,3724598993.24,3724598993.41,3659696713.92,44.36829,-124.9528,0.0,34.0505044831,29,29,internal_timestamp,452.660003662,29,29,917136,1450707913,6.01340007782,29,29,3659696713.92
"('2040',)",33.7438011169,1,0,1028.88420523,29,29,2,3.37438011169,29,13,3724598993.24,3724598993.41,3659696724.91,44.36829,-124.9528,0.0,34.050376768,29,29,internal_timestamp,451.600006104,29,29,913321,1450707924,6.02010011673,29,29,3659696724.91
"('2041',)",33.7588996887,1,0,1028.87424776,29,29,2,3.37588996887,29,13,3724598993.24,3724598993.41,3659696735.92,44.36829,-124.9528,0.0,34.0481845956,29,29,internal_timestamp,450.390014648,29,29,920938,1450707935,6.03980016708,29,29,3659696735.92
"('2042',)",33.760799408,1,0,1028.8687755,29,29,2,3.3760799408,29,13,3724598993.24,3724598993.41,3659696746.92,44.36829,-124.9528,0.0,34.0488215851,29,29,internal_timestamp,449.149993896,29,29,917531,1450707946,6.04190015793,29,29,3659696746.92
"('2043',)",33.7583007812,1,0,1028.86460494,29,29,2,3.37583007813,29,13,3724598993.24,3724598993.41,3659696757.92,44.36829,-124.9528,0.0,34.0496878104,29,29,internal_timestamp,448.0,29,29,924959,1450707957,6.03879976273,29,29,3659696757.92
"('2044',)",33.757598877,1,0,1028.86025564,29,29,2,3.3757598877,29,13,3724598993.24,3724598993.41,3659696768.92,44.36829,-124.9528,0.0,34.0494477254,29,29,internal_timestamp,447.089996338,29,29,918286,1450707968,6.03870010376,29,29,3659696768.92
"('2045',)",33.7529983521,1,0,1028.8580761,29,29,2,3.37529983521,29,13,3724598993.24,3724598993.41,3659696779.92,44.36829,-124.9528,0.0,34.0506118936,29,29,internal_timestamp,446.239990234,29,29,924124,1450707979,6.0328001976,29,29,3659696779.92
"('2046',)",33.7527999878,1,0,1028.85369272,29,29,2,3.37527999878,29,13,3724598993.24,3724598993.41,3659696790.92,44.36829,-124.9528,0.0,34.0507712381,29,29,internal_timestamp,445.260009766,29,29,919246,1450707990,6.03289985657,29,29,3659696790.92
"('2047',)",33.7523002625,1,0,1028.84906831,29,29,2,3.37523002625,29,13,3724598993.24,3724598993.41,3659696801.93,44.36829,-124.9528,0.0,34.0503678274,29,29,internal_timestamp,444.329986572,29,29,925470,1450708001,6.03319978714,29,29,3659696801.93
"('2048',)",33.7616996765,1,0,1028.84290794,29,29,2,3.37616996765,29,13,3724598993.24,3724598993.41,3659696812.93,44.36829,-124.9528,0.0,34.0491791967,29,29,internal_timestamp,443.549987793,29,29,932245,1450708012,6.04530000687,29,29,3659696812.93
"('2049',)",33.7597999573,1,0,1028.83840113,29,29,2,3.37597999573,29,13,3724598993.24,3724598993.41,3659696823.94,44.36829,-124.9528,0.0,34.0482681892,29,29,internal_timestamp,442.700012207,29,29,940710,1450708023,6.04449987411,29,29,3659696823.94
"('2050',)",33.7808990479,1,0,1028.82962577,29,29,2,3.37808990479,29,13,3724598993.24,3724598993.41,3659696834.93,44.36829,-124.9528,0.0,34.0467376177,29,29,internal_timestamp,441.809997559,29,29,928751,1450708034,6.07009983063,29,29,3659696834.93
"('2051',)",33.7829017639,1,0,1028.82571371,29,29,2,3.37829017639,29,13,3724598993.24,3724598993.41,3659696845.93,44.36829,-124.9528,0.0,34.046763262,29,29,internal_timestamp,441.029998779,29,29,933096,1450708045,6.07270002365,29,29,3659696845.93
"('2052',)",33.7849998474,1,0,1028.82257454,29,29,2,3.37849998474,29,13,3724598993.24,3724598993.41,3659696856.93,44.36829,-124.9528,0.0,34.0470370129,29,29,internal_timestamp,440.369995117,29,29,928488,1450708056,6.07509994507,29,29,3659696856.93
"('2053',)",33.7879981995,1,0,1028.81972571,29,29,2,3.37879981995,29,13,3724598993.24,3724598993.41,3659696867.93,44.36829,-124.9528,0.0,34.0467157228,29,29,internal_timestamp,439.920013428,29,29,934271,1450708067,6.07899999619,29,29,3659696867.93
"('2054',)",33.7891998291,1,0,1028.81745081,29,29,2,3.37891998291,29,13,3724598993.24,3724598993.41,3659696878.93,44.36829,-124.9528,0.0,34.0465676658,29,29,internal_timestamp,439.5,29,29,928925,1450708078,6.08069992065,29,29,3659696878.93
"('2055',)",33.7901992798,1,0,1028.81514029,29,29,2,3.37901992798,29,13,3724598993.24,3724598993.41,3659696889.94,44.36829,-124.9528,0.0,34.0463978837,29,29,internal_timestamp,439.070007324,29,29,935086,1450708089,6.08220005035,29,29,3659696889.94
"('2056',)",33.7948989868,1,0,1028.81228807,29,29,2,3.37948989868,29,13,3724598993.24,3724598993.41,3659696900.94,44.36829,-124.9528,0.0,34.0460525198,29,29,internal_timestamp,438.679992676,29,29,940680,1450708100,6.08799982071,29,29,3659696900.94
"('2057',)",33.7947998047,1,0,1028.81091498,29,29,2,3.37947998047,29,13,3724598993.24,3724598993.41,3659696911.94,44.36829,-124.9528,0.0,34.0463129837,29,29,internal_timestamp,438.329986572,29,29,935826,1450708111,6.08780002594,29,29,3659696911.94
"('2058',)",33.7948989868,1,0,1028.81105287,29,29,2,3.37948989868,29,13,3724598993.24,3724598993.41,3659696922.94,44.36829,-124.9528,0.0,34.0465290259,29,29,internal_timestamp,438.320007324,29,29,941888,1450708122,6.08769989014,29,29,3659696922.94
"('2059',)",33.79529953,1,0,1028.8095749,29,29,2,3.379529953,29,13,3724598993.24,3724598993.41,3659696933.94,44.36829,-124.9528,0.0,34.0463051093,29,29,internal_timestamp,438.059997559,29,29,936343,1450708133,6.08850002289,29,29,3659696933.94
"('2060',)",33.7944984436,1,0,1028.80686914,29,29,2,3.37944984436,29,13,3724598993.24,3724598993.41,3659696944.94,44.36829,-124.9528,0.0,34.0464172835,29,29,internal_timestamp,437.429992676,29,29,941759,1450708144,6.08780002594,29,29,3659696944.94
"('2061',)",33.7941017151,1,0,1028.803629,29,29,2,3.37941017151,29,13,3724598993.24,3724598993.41,3659696955.94,44.36829,-124.9528,0.0,34.0469753126,29,29,internal_timestamp,436.609985352,29,29,937693,1450708155,6.08720016479,29,29,3659696955.94
"('2062',)",33.7929000854,1,0,1028.79920982,29,29,2,3.37929000854,29,13,3724598993.24,3724598993.41,3659696966.94,44.36829,-124.9528,0.0,34.0465767662,29,29,internal_timestamp,435.700012207,29,29,943608,1450708166,6.08669996262,29,29,3659696966.94
"('2063',)",33.792301178,1,0,1028.79477553,29,29,2,3.3792301178,29,13,3724598993.24,3724598993.41,3659696977.94,44.36829,-124.9528,0.0,34.0463627691,29,29,internal_timestamp,434.769989014,29,29,939667,1450708177,6.08669996262,29,29,3659696977.94
"('2064',)",33.7927017212,1,0,1028.79083612,29,29,2,3.37927017212,29,13,3724598993.24,3724598993.41,3659696988.94,44.36829,-124.9528,0.0,34.0466483629,29,29,internal_timestamp,433.880004883,29,29,944762,1450708188,6.08729982376,29,29,3659696988.94
"('2065',)",33.7918014526,1,0,1028.78690884,29,29,2,3.37918014526,29,13,3724598993.24,3724598993.41,3659696999.94,44.36829,-124.9528,0.0,34.0462280386,29,29,internal_timestamp,433.089996338,29,29,939378,1450708199,6.08710002899,29,29,3659696999.94
"('2066',)",33.7910003662,1,0,1028.78508462,29,29,2,3.37910003662,29,13,3724598993.24,3724598993.41,3659697010.95,44.36829,-124.9528,0.0,34.0467913428,29,29,internal_timestamp,432.559997559,29,29,945406,1450708210,6.08589982986,29,29,3659697010.95
"('2067',)",33.7910003662,1,0,1028.78394198,29,29,2,3.37910003662,29,13,3724598993.24,3724598993.42,3659697021.95,44.36829,-124.9528,0.0,34.0468139711,29,29,internal_timestamp,432.309997559,29,29,951503,1450708221,6.08599996567,29,29,3659697021.95
"('2068',)",33.7911987305,1,0,1028.78312581,29,29,2,3.37911987305,29,13,3724598993.24,3724598993.42,3659697032.95,44.36829,-124.9528,0.0,34.046819641,29,29,internal_timestamp,432.140014648,29,29,946438,1450708232,6.08629989624,29,29,3659697032.95
"('2069',)",33.7901992798,1,0,1028.78251255,29,29,2,3.37901992798,29,13,3724598993.24,3724598993.42,3659697043.94,44.36829,-124.9528,0.0,34.0469983814,29,29,internal_timestamp,431.940002441,29,29,944163,1450708243,6.08510017395,29,29,3659697043.94
"('2070',)",33.7897987366,1,0,1028.78178158,29,29,2,3.37897987366,29,13,3724598993.24,3724598993.42,3659697054.95,44.36829,-124.9528,0.0,34.0465941,29,29,internal_timestamp,431.850006104,29,29,952617,1450708254,6.08510017395,29,29,3659697054.95
"('2071',)",33.7910003662,1,0,1028.78127061,29,29,2,3.37910003662,29,13,3724598993.24,3724598993.42,3659697065.95,44.36829,-124.9528,0.0,34.0467939636,29,29,internal_timestamp,431.739990234,29,29,952083,1450708265,6.08629989624,29,29,3659697065.95
"('2072',)",33.7911987305,1,0,1028.78096654,29,29,2,3.37911987305,29,13,3724598993.24,3724598993.42,3659697076.95,44.36829,-124.9528,0.0,34.046850175,29,29,internal_timestamp,431.670013428,29,29,946650,1450708276,6.08650016785,29,29,3659697076.95
"('2073',)",33.7914009094,1,0,1028.77940622,29,29,2,3.37914009094,29,13,3724598993.24,3724598993.42,3659697087.95,44.36829,-124.9528,0.0,34.0465043194,29,29,internal_timestamp,431.410003662,29,29,954310,1450708287,6.08720016479,29,29,3659697087.95
"('2074',)",33.7914009094,1,0,1028.77700367,29,29,2,3.37914009094,29,13,3724598993.24,3724598993.42,3659697098.95,44.36829,-124.9528,0.0,34.0466747495,29,29,internal_timestamp,430.859985352,29,29,950771,1450708298,6.08729982376,29,29,3659697098.95
"('2075',)",33.7911987305,1,0,1028.77474159,29,29,2,3.37911987305,29,13,3724598993.24,3724598993.42,3659697109.96,44.36829,-124.9528,0.0,34.0469133082,29,29,internal_timestamp,430.320007324,29,29,960377,1450708309,6.08710002899,29,29,3659697109.96
"('2076',)",33.7911987305,1,0,1028.77144035,29,29,2,3.37911987305,29,13,3724598993.24,3724598993.42,3659697120.95,44.36829,-124.9528,0.0,34.0464128537,29,29,internal_timestamp,429.709991455,29,29,950117,1450708320,6.08790016174,29,29,3659697120.95
"('2077',)",33.7910003662,1,0,1028.77131609,29,29,2,3.37910003662,29,13,3724598993.24,3724598993.42,3659697131.96,44.36829,-124.9528,0.0,34.0462957843,29,29,internal_timestamp,429.700012207,29,29,955709,1450708331,6.08780002594,29,29,3659697131.96
"('2078',)",33.7904014587,1,0,1028.77029193,29,29,2,3.37904014587,29,13,3724598993.24,3724598993.42,3659697142.96,44.36829,-124.9528,0.0,34.0463477757,29,29,internal_timestamp,429.450012207,29,29,960978,1450708342,6.08720016479,29,29,3659697142.96
"('2079',)",33.7904014587,1,0,1028.76798977,29,29,2,3.37904014587,29,13,3724598993.24,3724598993.42,3659697153.96,44.36829,-124.9528,0.0,34.0467278294,29,29,internal_timestamp,428.880004883,29,29,955759,1450708353,6.08710002899,29,29,3659697153.96
"('2080',)",33.7900009155,1,0,1028.76548554,29,29,2,3.37900009155,29,13,3724598993.24,3724598993.42,3659697164.96,44.36829,-124.9528,0.0,34.0469740638,29,29,internal_timestamp,428.279998779,29,29,958728,1450708364,6.08669996262,29,29,3659697164.96
"('2081',)",33.7919998169,1,0,1028.76220852,29,29,2,3.37919998169,29,13,3724598993.24,3724598993.42,3659697175.96,44.36829,-124.9528,0.0,34.0464774313,29,29,internal_timestamp,427.739990234,29,29,963294,1450708375,6.08970022202,29,29,3659697175.96
"('2082',)",33.7928009033,1,0,1028.75941234,29,29,2,3.37928009033,29,13,3724598993.24,3724598993.42,3659697186.96,44.36829,-124.9528,0.0,34.0464547088,29,29,internal_timestamp,427.170013428,29,29,957974,1450708386,6.09089994431,29,29,3659697186.96
"('2083',)",33.7930984497,1,0,1028.75746549,29,29,2,3.37930984497,29,13,3724598993.24,3724598993.42,3659697197.96,44.36829,-124.9528,0.0,34.0461597369,29,29,internal_timestamp,426.820007324,29,29,961987,1450708397,6.09170007706,29,29,3659697197.96
"('2084',)",33.7928009033,1,0,1028.75729579,29,29,2,3.37928009033,29,13,3724598993.24,3724598993.42,3659697207.96,44.36829,-124.9528,0.0,34.0459267415,29,29,internal_timestamp,426.820007324,29,29,964557,1450708407,6.09159994125,29,29,3659697207.96
"('2085',)",33.7915992737,1,0,1028.75879817,29,29,2,3.37915992737,29,13,3724598993.25,3724598993.34,3659697241.53,44.36829,-124.9528,0.0,34.0459437872,29,29,internal_timestamp,427.100006104,29,29,534629,1450708441,6.09009981155,29,29,3659697241.53
"('2086',)",33.788898468,1,0,1028.76768859,29,29,2,3.3788898468,29,13,3724598993.25,3724598993.34,3659697252.53,44.36829,-124.9528,0.0,34.0468085698,29,29,internal_timestamp,428.75,29,29,531740,1450708452,6.08540010452,29,29,3659697252.53
"('2087',)",33.7886009216,1,0,1028.77968294,29,29,2,3.37886009216,29,13,3724598993.25,3724598993.34,3659697263.53,44.36829,-124.9528,0.0,34.0471476476,29,29,internal_timestamp,431.25,29,29,527664,1450708463,6.08349990845,29,29,3659697263.53
"('2088',)",33.7891998291,1,0,1028.79062868,29,29,2,3.37891998291,29,13,3724598993.25,3724598993.34,3659697274.53,44.36829,-124.9528,0.0,34.0466004856,29,29,internal_timestamp,433.730010986,29,29,533571,1450708474,6.08349990845,29,29,3659697274.53
"('2089',)",33.7881011963,1,0,1028.80368742,29,29,2,3.37881011963,29,13,3724598993.25,3724598993.34,3659697285.54,44.36829,-124.9528,0.0,34.0476081974,29,29,internal_timestamp,436.299987793,29,29,538327,1450708485,6.07999992371,29,29,3659697285.54
"('2090',)",33.7882003784,1,0,1028.81518287,29,29,2,3.37882003784,29,13,3724598993.25,3724598993.34,3659697296.53,44.36829,-124.9528,0.0,34.0472724417,29,29,internal_timestamp,438.839996338,29,29,532236,1450708496,6.07919979095,29,29,3659697296.53
"('2091',)",33.7882003784,1,0,1028.82817732,29,29,2,3.37882003784,29,13,3724598993.25,3724598993.34,3659697307.54,44.36829,-124.9528,0.0,34.047637193,29,29,internal_timestamp,441.559997559,29,29,535999,1450708507,6.07749986649,29,29,3659697307.54
"('2092',)",33.7705001831,1,0,1028.84648132,29,29,2,3.37705001831,29,13,3724598993.25,3724598993.35,3659697318.54,44.36829,-124.9528,0.0,34.0507742712,29,29,internal_timestamp,444.290008545,29,29,541148,1450708518,6.05319976807,29,29,3659697318.54
"('2093',)",33.7613983154,1,0,1028.8608862,29,29,2,3.37613983154,29,13,3724598993.25,3724598993.35,3659697329.54,44.36829,-124.9528,0.0,34.0513638371,29,29,internal_timestamp,446.970001221,29,29,535113,1450708529,6.04110002518,29,29,3659697329.54
"('2094',)",33.7598991394,1,0,1028.87338998,29,29,2,3.37598991394,29,13,3724598993.25,3724598993.35,3659697340.54,44.36829,-124.9528,0.0,34.0509494513,29,29,internal_timestamp,449.690002441,29,29,540575,1450708540,6.03849983215,29,29,3659697340.54
"('2095',)",33.7610015869,1,0,1028.88517332,29,29,2,3.37610015869,29,13,3724598993.25,3724598993.35,3659697351.54,44.36829,-124.9528,0.0,34.0505887596,29,29,internal_timestamp,452.329986572,29,29,543872,1450708551,6.03879976273,29,29,3659697351.54
"('2096',)",33.7597007751,1,0,1028.89776696,29,29,2,3.37597007751,29,13,3724598993.25,3724598993.35,3659697362.54,44.36829,-124.9528,0.0,34.0504064108,29,29,internal_timestamp,455.029998779,29,29,544466,1450708562,6.03620004654,29,29,3659697362.54
"('2097',)",33.7369003296,1,0,1028.91746598,29,29,2,3.37369003296,29,13,3724598993.25,3724598993.35,3659697373.55,44.36829,-124.9528,0.0,34.0541157114,29,29,internal_timestamp,457.779998779,29,29,545502,1450708573,6.00559997559,29,29,3659697373.55
"('2098',)",33.7145004272,1,0,1028.93566131,29,29,2,3.37145004272,29,13,3724598993.25,3724598993.35,3659697384.54,44.36829,-124.9528,0.0,34.0562680838,29,29,internal_timestamp,460.529998779,29,29,541786,1450708584,5.97700023651,29,29,3659697384.54
"('2099',)",33.7099990845,1,0,1028.94857789,29,29,2,3.37099990845,29,13,3724598993.25,3724598993.35,3659697395.55,44.36829,-124.9528,0.0,34.0554532227,29,29,internal_timestamp,463.320007324,29,29,548381,1450708595,5.97139978409,29,29,3659697395.55
"('2100',)",33.702999115,1,0,1028.9625115,29,29,2,3.3702999115,29,13,3724598993.25,3724598993.35,3659697406.54,44.36829,-124.9528,0.0,34.0552280294,29,29,internal_timestamp,466.130004883,29,29,544301,1450708606,5.96239995956,29,29,3659697406.54
"('2101',)",33.6897010803,1,0,1028.97805267,29,29,2,3.36897010803,29,29,3724598993.25,3724598993.35,3659697417.55,44.36829,-124.9528,0.0,34.0558585789,29,29,internal_timestamp,468.910003662,29,29,551482,1450708617,5.945499897,29,29,3659697417.55
"('2102',)",33.6743011475,1,0,1028.99367272,29,29,2,3.36743011475,29,29,3724598993.25,3724598993.35,3659697428.55,44.36829,-124.9528,0.0,34.0562298514,29,29,internal_timestamp,471.690002441,29,29,547358,1450708628,5.9264998436,29,29,3659697428.55
"('2103',)",33.6680984497,1,0,1029.00789503,29,29,2,3.36680984497,29,29,3724598993.25,3724598993.35,3659697439.54,44.36829,-124.9528,0.0,34.0565013897,29,29,internal_timestamp,474.489990234,29,29,544130,1450708639,5.91790008545,29,29,3659697439.54
"('2104',)",33.6665000916,1,0,1029.02108094,29,29,2,3.36665000916,29,29,3724598993.25,3724598993.35,3659697450.55,44.36829,-124.9528,0.0,34.0566604212,29,29,internal_timestamp,477.239990234,29,29,551307,1450708650,5.91459989548,29,29,3659697450.55
"('2105',)",33.6587982178,1,0,1029.03596835,29,29,2,3.36587982178,29,29,3724598993.25,3724598993.35,3659697461.55,44.36829,-124.9528,0.0,34.0580123143,29,29,internal_timestamp,479.920013428,29,29,549324,1450708661,5.9032998085,29,29,3659697461.55
"('2106',)",33.6521987915,1,0,1029.04968691,29,29,2,3.36521987915,29,29,3724598993.25,3724598993.35,3659697472.55,44.36829,-124.9528,0.0,34.0586322937,29,29,internal_timestamp,482.529998779,29,29,547832,1450708672,5.89400005341,29,29,3659697472.55
"('2107',)",33.6507987976,1,0,1029.06181246,29,29,2,3.36507987976,29,29,3724598993.25,3724598993.35,3659697483.56,44.36829,-124.9528,0.0,34.0583814094,29,29,internal_timestamp,485.140014648,29,29,555536,1450708683,5.89139986038,29,29,3659697483.56
"('2108',)",33.6231002808,1,0,1029.08304968,29,29,2,3.36231002808,29,29,3724598993.25,3724598993.35,3659697494.55,44.36829,-124.9528,0.0,34.0635336977,29,29,internal_timestamp,487.779998779,29,29,552915,1450708694,5.85389995575,29,29,3659697494.55
"('2109',)",33.6124000549,1,0,1029.09823447,29,29,2,3.36124000549,29,29,3724598993.25,3724598993.35,3659697505.55,44.36829,-124.9528,0.0,34.0647191955,29,29,internal_timestamp,490.459991455,29,29,549335,1450708705,5.83939981461,29,29,3659697505.55
"('2110',)",33.5970993042,1,0,1029.11499817,29,29,2,3.35970993042,29,29,3724598993.25,3724598993.35,3659697516.56,44.36829,-124.9528,0.0,34.0670654771,29,29,internal_timestamp,493.100006104,29,29,557892,1450708716,5.81860017776,29,29,3659697516.56
"('2111',)",33.5623016357,1,0,1029.14060218,29,29,2,3.35623016357,29,29,3724598993.25,3724598993.35,3659697527.56,44.36829,-124.9528,0.0,34.0758661354,29,29,internal_timestamp,495.730010986,29,29,555727,1450708727,5.76949977875,29,29,3659697527.56
"('2112',)",33.5246009827,1,0,1029.16569118,29,29,2,3.35246009827,29,29,3724598993.25,3724598993.35,3659697538.56,44.36829,-124.9528,0.0,34.0831484419,29,29,internal_timestamp,498.459991455,29,29,560125,1450708738,5.7185997963,29,29,3659697538.56
"('2113',)",33.5153007507,1,0,1029.17996383,29,29,2,3.35153007507,29,29,3724598993.25,3724598993.35,3659697549.56,44.36829,-124.9528,0.0,34.0829257765,29,29,internal_timestamp,501.269989014,29,29,555222,1450708749,5.70699977875,29,29,3659697549.56
"('2114',)",33.5091018677,1,0,1029.19424867,29,29,2,3.35091018677,29,29,3724598993.25,3724598993.35,3659697560.56,44.36829,-124.9528,0.0,34.0830716728,29,29,internal_timestamp,504.109985352,29,29,562289,1450708760,5.6985001564,29,29,3659697560.56
