obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('857',)",3659870320.2,2,31.5062007904,3746541027.44,3746541027.53,3659870320.2,0.0,internal_timestamp,1519.66003418,198236,1450881520,2.51550006866,3.15062007904,34.5173139094,1034.58568741,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('858',)",3659870331.19,2,31.5009002686,3746541027.44,3746541027.53,3659870331.19,0.0,internal_timestamp,1522.70996094,190958,1450881531,2.50810003281,3.15009002686,34.5171788952,1034.6003824,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('859',)",3659870342.19,2,31.4995994568,3746541027.44,3746541027.53,3659870342.19,0.0,internal_timestamp,1525.81994629,193984,1450881542,2.50460004807,3.14995994568,34.517743258,1034.61541632,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('860',)",3659870353.2,2,31.4993000031,3746541027.44,3746541027.53,3659870353.2,0.0,internal_timestamp,1528.85998535,199445,1450881553,2.50289988518,3.14993000031,34.5176511159,1034.62939003,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('861',)",3659870364.2,2,31.4969005585,3746541027.44,3746541027.54,3659870364.2,0.0,internal_timestamp,1531.93005371,195158,1450881564,2.49799990654,3.14969005585,34.5183848476,1034.64454894,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('862',)",3659870375.2,2,31.4969005585,3746541027.44,3746541027.54,3659870375.2,0.0,internal_timestamp,1535.05004883,197587,1450881575,2.49620008469,3.14969005585,34.518723695,1034.65923732,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('863',)",3659870386.2,2,31.4974994659,3746541027.44,3746541027.54,3659870386.2,0.0,internal_timestamp,1538.16003418,201656,1450881586,2.49550008774,3.14974994659,34.5186291993,1034.67340092,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('864',)",3659870397.2,2,31.4962997437,3746541027.44,3746541027.54,3659870397.2,0.0,internal_timestamp,1541.22998047,196171,1450881597,2.49239993095,3.14962997437,34.5189134832,1034.68797925,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('865',)",3659870408.2,2,31.4923992157,3746541027.44,3746541027.54,3659870408.2,0.0,internal_timestamp,1544.31005859,200529,1450881608,2.48550009727,3.14923992157,34.519938621,1034.70366066,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('866',)",3659870419.21,2,31.4874992371,3746541027.44,3746541027.54,3659870419.21,0.0,internal_timestamp,1547.48999023,206187,1450881619,2.47709989548,3.14874992371,34.5212896509,1034.72023981,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('867',)",3659870430.2,2,31.485200882,3746541027.44,3746541027.54,3659870430.2,0.0,internal_timestamp,1550.63000488,201378,1450881630,2.47259998322,3.1485200882,34.5216874529,1034.73539956,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('868',)",3659870441.21,2,31.4839992523,3746541027.44,3746541027.54,3659870441.21,0.0,internal_timestamp,1553.70996094,206826,1450881641,2.46939992905,3.14839992523,34.522071346,1034.75011253,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('869',)",3659870452.2,2,31.4787006378,3746541027.44,3746541027.54,3659870452.2,0.0,internal_timestamp,1556.76000977,202702,1450881652,2.46079993248,3.14787006378,34.5232144423,1034.76596074,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('870',)",3659870463.21,2,31.4776000977,3746541027.44,3746541027.54,3659870463.21,0.0,internal_timestamp,1559.86999512,208786,1450881663,2.45840001106,3.14776000977,34.5228563505,1034.78012497,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('871',)",3659870474.21,2,31.4783992767,3746541027.44,3746541027.54,3659870474.21,0.0,internal_timestamp,1562.97998047,205115,1450881674,2.45760011673,3.14783992767,34.5231145081,1034.79457438,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('872',)",3659870485.21,2,31.4771995544,3746541027.44,3746541027.54,3659870485.21,0.0,internal_timestamp,1566.10998535,209640,1450881685,2.45449995995,3.14771995544,34.5233702844,1034.80939944,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('873',)",3659870496.2,2,31.4715003967,3746541027.44,3746541027.54,3659870496.2,0.0,internal_timestamp,1569.18994141,203836,1450881696,2.44479990005,3.14715003967,34.5251796665,1034.82604463,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('874',)",3659870507.21,2,31.4703006744,3746541027.44,3746541027.54,3659870507.21,0.0,internal_timestamp,1572.19995117,209434,1450881707,2.4416000843,3.14703006744,34.5256022223,1034.84046692,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('875',)",3659870518.21,2,31.4629001617,3746541027.44,3746541027.54,3659870518.21,0.0,internal_timestamp,1575.27001953,212291,1450881718,2.43009996414,3.14629001617,34.5272549958,1034.85716778,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('876',)",3659870529.21,2,31.4627990723,3746541027.44,3746541027.54,3659870529.21,0.0,internal_timestamp,1578.2800293,206655,1450881729,2.42829990387,3.14627990723,34.5275300133,1034.87129826,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('877',)",3659870540.21,2,31.46159935,3746541027.44,3746541027.54,3659870540.21,0.0,internal_timestamp,1581.33996582,208267,1450881740,2.42440009117,3.146159935,34.5286724896,1034.88660092,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('878',)",3659870551.21,2,31.4594993591,3746541027.44,3746541027.54,3659870551.21,0.0,internal_timestamp,1584.35998535,211414,1450881751,2.42100000381,3.14594993591,34.5282051441,1034.90039085,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('879',)",3659870562.21,2,31.4575996399,3746541027.44,3746541027.54,3659870562.21,0.0,internal_timestamp,1587.41003418,214297,1450881762,2.4170999527,3.14575996399,34.5284989852,1034.91497901,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('880',)",3659870573.21,2,31.4563007355,3746541027.44,3746541027.54,3659870573.21,0.0,internal_timestamp,1590.45996094,208112,1450881773,2.41289997101,3.14563007355,34.5298454801,1034.93043291,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('881',)",3659870584.21,2,31.4564990997,3746541027.44,3746541027.54,3659870584.21,0.0,internal_timestamp,1593.48999023,212097,1450881784,2.41160011292,3.14564990997,34.5299452958,1034.94445094,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('882',)",3659870595.21,2,31.4556999207,3746541027.44,3746541027.54,3659870595.21,0.0,internal_timestamp,1596.5,213167,1450881795,2.4087998867,3.14556999207,34.5304336365,1034.9588711,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('883',)",3659870606.22,2,31.4535999298,3746541027.44,3746541027.54,3659870606.22,0.0,internal_timestamp,1599.5300293,216330,1450881806,2.40429997444,3.14535999298,34.5311320944,1034.97376003,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('884',)",3659870617.22,2,31.4451007843,3746541027.44,3746541027.54,3659870617.22,0.0,internal_timestamp,1602.56994629,217291,1450881817,2.39089989662,3.14451007843,34.5334805978,1034.99110734,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('885',)",3659870628.22,2,31.4449005127,3746541027.44,3746541027.54,3659870628.22,0.0,internal_timestamp,1605.56005859,218842,1450881828,2.38899993896,3.14449005127,34.5337531522,1035.0051532,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('886',)",3659870639.22,2,31.4442005157,3746541027.44,3746541027.54,3659870639.22,0.0,internal_timestamp,1608.56994629,220863,1450881839,2.38660001755,3.14442005157,34.5339376912,1035.0192816,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('887',)",3659870650.22,2,31.4437999725,3746541027.44,3746541027.54,3659870650.22,0.0,internal_timestamp,1611.68005371,223088,1450881850,2.3843998909,3.14437999725,34.5342252448,1035.03392109,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('888',)",3659870661.22,2,31.4442005157,3746541027.44,3746541027.54,3659870661.22,0.0,internal_timestamp,1614.68005371,224860,1450881861,2.38319993019,3.14442005157,34.5344826791,1035.04791035,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('889',)",3659870672.27,2,31.4454994202,3746541027.44,3746541027.54,3659870672.27,0.0,internal_timestamp,1617.68005371,266410,1450881872,2.38330006599,3.14454994202,34.5344543179,1035.06151074,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('890',)",3659870683.23,2,31.4456996918,3746541027.44,3746541027.54,3659870683.23,0.0,internal_timestamp,1620.75,227106,1450881883,2.38210010529,3.14456996918,34.5344326209,1035.07559652,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('891',)",3659870694.23,2,31.4466991425,3746541027.44,3746541027.54,3659870694.23,0.0,internal_timestamp,1623.81005859,230253,1450881894,2.3819000721,3.14466991425,34.534328384,1035.08944607,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('892',)",3659870705.22,2,31.4428005219,3746541027.44,3746541027.54,3659870705.22,0.0,internal_timestamp,1626.83996582,222460,1450881905,2.37479996681,3.14428005219,34.5355988054,1035.10510705,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('893',)",3659870716.23,2,31.4382991791,3746541027.44,3746541027.54,3659870716.23,0.0,internal_timestamp,1629.85998535,226421,1450881916,2.36669993401,3.14382991791,34.5372021307,1035.12111046,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('894',)",3659870727.23,2,31.4358005524,3746541027.44,3746541027.54,3659870727.23,0.0,internal_timestamp,1632.89001465,228744,1450881927,2.36170005798,3.14358005524,34.5379481268,1035.13609448,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('895',)",3659870738.23,2,31.4330997467,3746541027.44,3746541027.54,3659870738.23,0.0,internal_timestamp,1635.86999512,231663,1450881938,2.35660004616,3.14330997467,34.5385789749,1035.15077255,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('896',)",3659870749.22,2,31.4279994965,3746541027.44,3746541027.54,3659870749.22,0.0,internal_timestamp,1638.90002441,222994,1450881949,2.34820008278,3.14279994965,34.5397650297,1035.16652937,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('897',)",3659870760.22,2,31.4265995026,3746541027.44,3746541027.54,3659870760.22,0.0,internal_timestamp,1641.95996094,223884,1450881960,2.34489989281,3.14265995026,34.5400299147,1035.18105567,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('898',)",3659870771.23,2,31.4235992432,3746541027.44,3746541027.54,3659870771.23,0.0,internal_timestamp,1644.94995117,226023,1450881971,2.33949995041,3.14235992432,34.5406093923,1035.19577525,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('899',)",3659870782.23,2,31.4244995117,3746541027.44,3746541027.54,3659870782.23,0.0,internal_timestamp,1648.0300293,228769,1450881982,2.33920001984,3.14244995117,34.5404823998,1035.20970634,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('900',)",3659870793.23,2,31.4232006073,3746541027.44,3746541027.54,3659870793.23,0.0,internal_timestamp,1651.07995605,230345,1450881993,2.33619999886,3.14232006073,34.540557035,1035.22399798,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('901',)",3659870804.24,2,31.4221992493,3746541027.44,3746541027.54,3659870804.24,0.0,internal_timestamp,1654.13000488,235189,1450882004,2.33299994469,3.14221992493,34.5412085647,1035.2387691,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('902',)",3659870815.24,2,31.4221992493,3746541027.44,3746541027.54,3659870815.24,0.0,internal_timestamp,1657.17004395,237253,1450882015,2.33150005341,3.14221992493,34.5412795268,1035.25282304,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('903',)",3659870826.23,2,31.4206008911,3746541027.44,3746541027.54,3659870826.23,0.0,internal_timestamp,1660.20996094,228801,1450882026,2.3275001049,3.14206008911,34.5420584275,1035.26774799,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('904',)",3659870837.24,2,31.4185009003,3746541027.44,3746541027.54,3659870837.24,0.0,internal_timestamp,1663.25,235955,1450882037,2.3234000206,3.14185009003,34.5423307715,1035.28228672,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('905',)",3659870848.23,2,31.4172000885,3746541027.44,3746541027.54,3659870848.23,0.0,internal_timestamp,1666.30004883,233263,1450882048,2.31999993324,3.14172000885,34.5428301792,1035.29696108,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('906',)",3659870859.24,2,31.4169006348,3746541027.44,3746541027.55,3659870859.24,0.0,internal_timestamp,1669.33996582,237793,1450882059,2.3178999424,3.14169006348,34.5431750973,1035.31130342,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('907',)",3659870870.24,2,31.4174003601,3746541027.44,3746541027.55,3659870870.24,0.0,internal_timestamp,1672.35998535,240336,1450882070,2.31669998169,3.14174003601,34.5435492251,1035.3254643,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('908',)",3659870881.23,2,31.4174995422,3746541027.44,3746541027.55,3659870881.23,0.0,internal_timestamp,1675.41003418,233943,1450882081,2.31529998779,3.14174995422,34.5436317854,1035.33955645,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('909',)",3659870892.24,2,31.4146995544,3746541027.44,3746541027.55,3659870892.24,0.0,internal_timestamp,1678.45996094,238245,1450882092,2.31010007858,3.14146995544,34.5442154361,1035.35452137,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('910',)",3659870903.24,2,31.4120998383,3746541027.44,3746541027.55,3659870903.24,0.0,internal_timestamp,1681.52001953,242542,1450882103,2.30500006676,3.14120998383,34.5449327238,1035.3696245,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('911',)",3659870914.24,2,31.4051990509,3746541027.44,3746541027.55,3659870914.24,0.0,internal_timestamp,1684.57995605,235419,1450882114,2.29380011559,3.14051990509,34.546885431,1035.38646907,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('912',)",3659870925.24,2,31.4020996094,3746541027.44,3746541027.55,3659870925.24,0.0,internal_timestamp,1687.64001465,237668,1450882125,2.28850007057,3.14020996094,34.5472045843,1035.40128322,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('913',)",3659870936.24,2,31.4011993408,3746541027.44,3746541027.55,3659870936.24,0.0,internal_timestamp,1690.69995117,240596,1450882136,2.28539991379,3.14011993408,34.5478715298,1035.41609263,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('914',)",3659870947.24,2,31.3999004364,3746541027.44,3746541027.55,3659870947.24,0.0,internal_timestamp,1693.73999023,243978,1450882147,2.2827000618,3.13999004364,34.5476344582,1035.43004882,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('915',)",3659870958.25,2,31.3992004395,3746541027.44,3746541027.55,3659870958.25,0.0,internal_timestamp,1696.76000977,245959,1450882158,2.28010010719,3.13992004395,34.5480341533,1035.44440231,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('916',)",3659870969.25,2,31.3955001831,3746541027.44,3746541027.55,3659870969.25,0.0,internal_timestamp,1699.81005859,248471,1450882169,2.27309989929,3.13955001831,34.5494349766,1035.46023563,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('917',)",3659870980.25,2,31.3948001862,3746541027.44,3746541027.55,3659870980.25,0.0,internal_timestamp,1702.85998535,249769,1450882180,2.27080011368,3.13948001862,34.5495003712,1035.47442277,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('918',)",3659870991.26,2,31.3931999207,3746541027.44,3746541027.55,3659870991.26,0.0,internal_timestamp,1705.84997559,258553,1450882191,2.26679992676,3.13931999207,34.5503057864,1035.4891348,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('919',)",3659871002.24,2,31.3927993774,3746541027.44,3746541027.55,3659871002.24,0.0,internal_timestamp,1708.86999512,242902,1450882202,2.26469993591,3.13927993774,34.5505403643,1035.503293,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('920',)",3659871013.25,2,31.3917999268,3746541027.44,3746541027.55,3659871013.25,0.0,internal_timestamp,1711.97998047,245449,1450882213,2.26160001755,3.13917999268,34.5510624468,1035.51821173,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('921',)",3659871024.25,2,31.3906002045,3746541027.44,3746541027.55,3659871024.25,0.0,internal_timestamp,1715.05004883,249670,1450882224,2.25850009918,3.13906002045,34.5513596054,1035.53277164,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('922',)",3659871035.25,2,31.3910007477,3746541027.44,3746541027.55,3659871035.25,0.0,internal_timestamp,1718.15002441,250844,1450882235,2.25710010529,3.13910007477,34.5517898604,1035.54735633,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('923',)",3659871046.25,2,31.3873996735,3746541027.44,3746541027.55,3659871046.25,0.0,internal_timestamp,1721.17004395,252533,1450882246,2.25040006638,3.13873996735,34.5530088372,1035.56286946,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('924',)",3659871057.26,2,31.3864002228,3746541027.44,3746541027.55,3659871057.26,0.0,internal_timestamp,1724.2199707,255136,1450882257,2.24769997597,3.13864002228,34.5531359575,1035.57715189,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('925',)",3659871068.25,2,31.3854007721,3746541027.44,3746541027.55,3659871068.25,0.0,internal_timestamp,1727.25,247617,1450882268,2.24440002441,3.13854007721,34.5539125879,1035.59193076,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('926',)",3659871079.25,2,31.3843002319,3746541027.44,3746541027.55,3659871079.25,0.0,internal_timestamp,1730.29003906,251243,1450882279,2.24110007286,3.13843002319,34.554560693,1035.60665334,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('927',)",3659871090.25,2,31.3826007843,3746541027.44,3746541027.55,3659871090.25,0.0,internal_timestamp,1733.36999512,252067,1450882290,2.23749995232,3.13826007843,34.5547755139,1035.62125348,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('928',)",3659871101.25,2,31.3805999756,3746541027.44,3746541027.51,3659871101.25,0.0,internal_timestamp,1736.40002441,254671,1450882301,2.23250007629,3.13805999756,34.5561383986,1035.6367078,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('929',)",3659871112.26,2,31.3805999756,3746541027.44,3746541027.51,3659871112.26,0.0,internal_timestamp,1739.47998047,257605,1450882312,2.23149991035,3.13805999756,34.5556639833,1035.65043464,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('930',)",3659871123.25,2,31.3749008179,3746541027.44,3746541027.51,3659871123.25,0.0,internal_timestamp,1742.56994629,251162,1450882323,2.22210001945,3.13749008179,34.5571571688,1035.66682066,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('931',)",3659871134.26,2,31.371799469,3746541027.44,3746541027.51,3659871134.26,0.0,internal_timestamp,1745.61999512,256795,1450882334,2.21659994125,3.1371799469,34.5576956121,1035.68177901,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('932',)",3659871145.26,2,31.3703994751,3746541027.44,3746541027.51,3659871145.26,0.0,internal_timestamp,1748.68994141,261014,1450882345,2.2132999897,3.13703994751,34.5579632851,1035.69633492,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('933',)",3659871156.25,2,31.3684997559,3746541027.44,3746541027.51,3659871156.25,0.0,internal_timestamp,1751.7199707,252923,1450882356,2.2091999054,3.13684997559,34.558491876,1035.71101617,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('934',)",3659871167.26,2,31.3661994934,3746541027.44,3746541027.51,3659871167.26,0.0,internal_timestamp,1754.80004883,257189,1450882367,2.20449995995,3.13661994934,34.5591443867,1035.72609766,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('935',)",3659871178.26,2,31.3644008636,3746541027.44,3746541027.51,3659871178.26,0.0,internal_timestamp,1757.88000488,263283,1450882378,2.2009999752,3.13644008636,34.559132423,1035.74050277,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('936',)",3659871189.26,2,31.3614006042,3746541027.44,3746541027.51,3659871189.26,0.0,internal_timestamp,1760.93005371,261447,1450882389,2.19519996643,3.13614006042,34.5601153794,1035.75584694,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
